,0
0,0.0067592826196119
1,0.008305346164961043
2,0.007583896766521144
3,0.006844927552294702
4,0.008794118028135336
5,0.010591216761995023
6,0.00806445687528895
7,0.007595850786639274
8,0.009375429281951803
9,0.011542507313717497
10,0.009396762621702973
11,0.008146295409751533
12,0.006826481291279678
13,0.006846733182486695
14,0.006604996260511842
15,0.006812442528749869
16,0.006838324068794634
17,0.006799350364453699
18,0.006522825698061208
19,0.006824333517122688
20,0.006809765216682361
21,0.015093649918954897
22,0.01546749904978088
23,0.011683213786556075
24,0.005793021594450386
25,0.0052755003168756765
26,0.004661827908003653
27,0.003772787229692139
28,0.009449165198194135
29,0.0052401660725557185
30,0.009104029455451683
31,0.007162013752932606
32,0.005259302849660129
33,0.014933656361922896
34,0.0109496680392988
35,0.007005584117603739
36,0.007498409994249574
37,0.010008199130301234
38,0.006379306330558461
39,0.006635819642458488
40,0.010902350314177838
41,0.008024293402565745
42,0.008379872227759008
43,0.009453808389461107
44,0.0058705303003625375
45,0.01085337345736646
46,0.0069632304655389355
47,0.01126215219944797
48,0.011975531381135558
49,0.005921408957492979
50,0.012184675914189425
51,0.011320395987740945
52,0.011729773841424863
53,0.008673276706209805
54,0.008450354200874132
55,0.007751533084954819
56,0.008388056334181816
57,0.001152575775693728
58,0.008235319633008824
59,0.009742003838293172
60,0.007819233394844256
61,0.006738303649330228
62,0.00804331890019248
63,0.006954756408355784
64,0.006009958467174721
65,0.011866820537126276
66,0.007629657415394992
67,0.007494896430918114
68,0.015374462653830313
69,0.008464795968766566
70,0.007122290007010068
71,0.004648889778576568
72,0.009439382921262437
73,0.006226960466771053
74,0.003071911072495526
75,0.007949624508018423
76,0.009897502174538013
77,0.0073355640338018105
78,0.008499924770957673
79,0.006513107754141407
80,0.006883073720764109
81,0.009472144585003953
82,0.009198881451481785
83,0.007941459895090694
84,0.006489129932147574
85,0.005421169231718194
86,0.00801636695356853
87,0.004478660351992197
88,0.006355362318700002
89,0.006896453551327104
