,0
0,0.3577139973640442
1,0.0019013199489563704
2,0.3096867501735687
3,0.027460817247629166
4,0.018039731308817863
5,0.02711327373981476
6,0.02261211909353733
7,0.0011722920462489128
8,0.003843867452815175
9,0.017190640792250633
10,0.0014212067471817136
11,0.0012059921864420176
12,0.0032721906900405884
13,0.0032721906900405884
14,0.0015677709598094225
15,0.0014068009331822395
16,0.0015677709598094225
17,0.0011577227851375937
18,0.019111687317490578
19,0.033724963665008545
20,0.03667408972978592
21,0.020886464044451714
22,0.012171265669167042
23,0.00030310286092571914
24,0.012507356703281403
25,0.0003347585443407297
26,0.0009674761677160859
27,0.0003120369801763445
28,0.010017646476626396
29,0.31138306856155396
30,0.27872350811958313
31,0.35148885846138
32,0.0010240180417895317
33,0.34282660484313965
34,0.018442800268530846
35,0.0007580192759633064
36,0.0010298116831108928
37,0.33803749084472656
38,0.0006558757158927619
39,0.15995348989963531
40,0.3500467538833618
41,0.3119940757751465
42,0.01621902361512184
43,0.0028696763329207897
44,0.0005830400041304529
45,0.009372596628963947
46,0.0009409465710632503
47,0.00455936323851347
48,0.33682847023010254
49,0.0020394236780703068
50,0.1998242884874344
51,0.2650619149208069
52,0.35275357961654663
53,0.1403883397579193
54,0.2887437343597412
55,0.0014195410767570138
56,0.0060465107671916485
57,0.022651610895991325
58,0.08091436326503754
59,0.012206455692648888
60,0.009315136820077896
61,0.011673970147967339
62,0.009394706226885319
63,0.0007476003956981003
64,0.005639891605824232
65,0.01931503228843212
66,0.2426416426897049
67,0.02159467153251171
68,0.000504230207297951
69,0.0007528415299020708
70,0.009095611982047558
71,0.3177987039089203
72,0.01082581002265215
73,0.00919872522354126
74,0.014042616821825504
75,0.007896846160292625
76,0.005222216248512268
77,0.0015820182161405683
78,0.012905565090477467
79,0.3434734046459198
80,0.07141372561454773
81,0.00031082972418516874
82,0.14456906914710999
83,0.001668261829763651
84,0.00046270526945590973
85,0.005224138963967562
86,0.055871739983558655
87,0.006230305880308151
88,0.004120295867323875
89,0.0023158960975706577
90,0.0005051532643847167
91,0.0009719812078401446
92,0.00038131914334371686
93,0.0024228666443377733
94,0.005069397855550051
95,0.1377318650484085
96,0.005373182240873575
97,0.04325943812727928
98,0.0045401426032185555
99,0.004373563919216394
100,0.003816890297457576
101,0.1141093298792839
102,0.024409232661128044
103,0.00045845360727980733
104,0.003560390556231141
105,0.1264006644487381
106,0.29258933663368225
107,0.004228602629154921
108,0.0003064426127821207
109,0.011606461368501186
110,0.004528105724602938
111,0.005329148378223181
112,0.0009575100848451257
113,0.0047607868909835815
114,0.0003295389178674668
115,0.004351917188614607
116,0.07006225734949112
117,0.006510056089609861
118,0.12190351635217667
119,0.004088794346898794
120,0.01120238658040762
121,0.013829009607434273
122,0.0067163691855967045
123,0.006758996285498142
124,0.0002923517895396799
125,0.0005747500108554959
126,0.0002859213564079255
127,0.0030754138715565205
128,0.024064071476459503
129,0.00027341992245055735
130,0.004624288994818926
131,0.12665165960788727
132,0.0006442735902965069
133,0.00028754243976436555
134,0.0002794127503875643
135,0.0002753654553089291
136,0.0005853714537806809
137,0.0044620526023209095
138,0.001599433016963303
139,0.00031558852060697973
140,0.0002770775172393769
141,0.0016647555166855454
142,0.008831772021949291
143,0.00028063554782420397
144,0.00027126813074573874
145,0.0038250430952757597
146,0.0010104861576110125
147,0.00027628219686448574
148,0.00027444001170806587
149,0.00029781844932585955
150,0.11922115832567215
151,0.00027097086422145367
152,0.007400323636829853
153,0.000932109251152724
154,0.0002691222762223333
155,0.00028283140272833407
156,0.00395938428118825
157,0.0038811201229691505
158,0.0282204058021307
159,0.0002714709553401917
160,0.0036411676555871964
161,0.0004440562042873353
162,0.0002724391233641654
163,0.0002736888127401471
164,0.0031961346976459026
165,0.0063368226401507854
166,0.04364882409572601
167,0.0002953752700705081
168,0.00035092837060801685
169,0.00038650952046737075
170,0.0002750243875198066
171,0.0008094372460618615
172,0.0034862409811466932
173,0.000253940059337765
174,0.0003597198228817433
175,0.000275696482276544
176,0.08260095864534378
177,0.003049613209441304
178,0.005938811227679253
179,0.0016802969621494412
180,0.052871085703372955
181,0.0056490288116037846
182,0.05549874156713486
183,0.00026951078325510025
184,0.0002831424353644252
185,0.0002727816754486412
186,0.0002816799096763134
187,0.0002713762514758855
188,0.0002787332341540605
189,0.0002587967610452324
190,0.0002546888717915863
191,0.00026954239001497626
192,0.11570955067873001
193,0.0011013929033651948
194,0.00026607673498801887
195,0.011725603602826595
196,0.018394457176327705
197,0.0002637136203702539
198,0.0003041278396267444
199,0.00027476964169181883
200,0.00026526240981183946
201,0.0012077429564669728
202,0.0005548216286115348
203,0.00026736833387985826
204,0.0002727959945332259
205,0.00025343650486320257
206,0.0003265606064815074
207,0.0002635974669829011
208,0.00026278497534804046
209,0.0002677622251212597
210,0.0002761792275123298
211,0.0003177443577442318
212,0.00029843952506780624
213,0.0010627576848492026
214,0.00027267145924270153
215,0.01924896240234375
216,0.0005809150170534849
217,0.0009424355230294168
218,0.0002638750593177974
219,0.0002528729091864079
220,0.0002694680879358202
221,0.0003141772758681327
222,0.00026721289032138884
223,0.0007432434358634055
224,0.0006168757099658251
225,0.00030266738031059504
226,0.00025524699594825506
227,0.0002614718396216631
228,0.0002550740318838507
229,0.0002560821012593806
230,0.05915467068552971
231,0.0003325215366203338
232,0.0002657436125446111
233,0.0002559178392402828
234,0.0002906886220443994
235,0.001782613922841847
236,0.0002597177808638662
237,0.0002620833402033895
238,0.0002686713414732367
239,0.00027596810832619667
240,0.00029348389944061637
241,0.0005517160752788186
242,0.0003323715936858207
243,0.00029084880952723324
244,0.0002778825582936406
245,0.000344713480444625
246,0.0002561380388215184
247,0.0006688198773190379
248,0.0002665886713657528
249,0.0002660645404830575
250,0.0002762334479484707
251,0.0003057291032746434
252,0.0002710287517402321
253,0.00027673403383232653
254,0.00025418741279281676
255,0.0003770551411435008
256,0.0002612027747090906
257,0.00037413337850011885
258,0.00026875047478824854
259,0.00029663534951396286
260,0.0002644218329805881
261,0.0002541547000873834
262,0.0003120824694633484
263,0.00026888170395977795
264,0.00026431522564962506
265,0.0008244162308983505
266,0.0003203205415047705
267,0.0002922182611655444
268,0.0011690168175846338
269,0.0002761610667221248
270,0.0007793145487084985
271,0.00026332115521654487
272,0.0003506312787067145
273,0.000270004034973681
274,0.0002666905929800123
275,0.0002541094145271927
276,0.0002580659929662943
277,0.0002580659929662943
278,0.0002673403068911284
279,0.0002542041474953294
280,0.00025758170522749424
281,0.00025613850448280573
282,0.00027472563670016825
283,0.00026224658358842134
284,0.0005023467820137739
285,0.0002911876072175801
286,0.00040079178870655596
287,0.0002579210849944502
288,0.0002593421668279916
289,0.0002787369885481894
290,0.00028017652221024036
291,0.00026045029517263174
292,0.00025313126388937235
293,0.0007347541977651417
294,0.000518671702593565
295,0.0002756496542133391
296,0.0002781208313535899
297,0.00029801810160279274
298,0.00027417534147389233
299,0.0002533398801460862
300,0.0003207380068488419
301,0.00029657455161213875
302,0.0007815597346052527
303,0.011198214255273342
304,0.0003284461563453078
305,0.0002755319874268025
306,0.00027177968877367675
307,0.0002832342288456857
308,0.00026740910834632814
309,0.0003180911298841238
310,0.00030181993497535586
311,0.0002616394485812634
312,0.0005060186376795173
313,0.000448954087914899
314,0.0002554554375819862
315,0.0002554554375819862
316,0.0002632795076351613
317,0.0003068199730478227
318,0.0002740052295848727
319,0.00031780978315509856
320,0.0002772648585960269
321,0.0010378562146797776
322,0.000259070802712813
323,0.00042874881182797253
324,0.0007552473689429462
325,0.0005240041064098477
326,0.00032863940577954054
327,0.0003248217690270394
328,0.0005766235408373177
329,0.0005405793781392276
330,0.0003453183744568378
331,0.00034861621679738164
332,0.0006778065580874681
333,0.0003713804471772164
334,0.0009098813170567155
335,0.0008761666249483824
336,0.0009908973006531596
337,0.00037135891034267843
338,0.0009509374503977597
339,0.000803338538389653
340,0.0009840572020038962
341,0.016018230468034744
342,0.001070600119419396
343,0.0009849529014900327
344,0.0010823687771335244
345,0.0023900591768324375
346,0.0019576505292207003
347,0.2943815588951111
348,0.0024150374811142683
349,0.0010025979718193412
350,0.00105567357968539
351,0.0010032476857304573
352,0.023871051147580147
353,0.0010671085910871625
354,0.0010260766139253974
355,0.019846944138407707
356,0.36264076828956604
357,0.0006688489811494946
358,0.08036033809185028
359,0.003401472931727767
360,0.2967355251312256
361,0.28802046179771423
362,0.3109281361103058
363,0.3542845547199249
364,0.2539375424385071
365,0.10239644348621368
366,0.11808253079652786
367,0.26254168152809143
368,0.13121214509010315
369,0.09628444164991379
370,0.1603410691022873
371,0.12245489656925201
372,0.0004965465632267296
373,0.10863598436117172
374,0.0040142470970749855
375,0.0008742469362914562
376,0.0009082386386580765
377,0.09653830528259277
378,0.0003001060977112502
379,0.0032657647971063852
380,0.0006951831164769828
381,0.008191580884158611
382,0.0002882374101318419
383,0.10348228365182877
384,0.002058963989838958
385,0.12046265602111816
386,0.31657251715660095
387,0.10148455947637558
388,0.16951853036880493
389,0.0073478990234434605
390,0.10301825404167175
391,0.11654411256313324
392,0.045087166130542755
393,0.10753775388002396
394,0.10129629820585251
395,0.008500033989548683
396,0.1054794192314148
397,0.10498784482479095
398,0.007547719869762659
399,0.004157066810876131
400,0.0002941200218629092
401,0.1152096539735794
402,0.00028387250495143235
403,0.0002816820051521063
404,0.0002816820051521063
405,0.1038915365934372
406,0.002195082837715745
407,0.1030011773109436
408,0.0997684895992279
409,0.00031411199597641826
410,0.0003908059443347156
411,0.10323574393987656
412,0.0002828184515237808
413,0.0002716667077038437
414,0.11041511595249176
415,0.00034937646705657244
416,0.010597912594676018
417,0.0010400662431493402
418,0.004069074522703886
419,0.0002759910130407661
420,0.0003778316604439169
421,0.005478442646563053
422,0.0003088334924541414
423,0.10827560722827911
424,0.000271235010586679
425,0.00027567229699343443
426,0.00029642361914739013
427,0.0009951769607141614
428,0.005434721242636442
429,0.12212590128183365
430,0.00027588053490035236
431,0.0983414351940155
432,0.005951655562967062
433,0.0005000483943149447
434,0.09765921533107758
435,0.00027569360099732876
436,0.0003499003069009632
437,0.0028926078230142593
438,0.0008097296813502908
439,0.0008354874444194138
440,0.001465021399781108
441,0.00027562366449274123
442,0.12186409533023834
443,0.0004608951276168227
444,0.000276148144621402
445,0.10483045130968094
446,0.10826234519481659
447,0.06473151594400406
448,0.11337076127529144
449,0.0013214495265856385
450,0.0017040547681972384
451,0.00031058088643476367
452,0.00447970163077116
453,0.0008516159723512828
454,0.10164900124073029
455,0.0006828444311395288
456,0.0002774166641756892
457,0.0044894651509821415
458,0.00026884375256486237
459,0.00027512930682860315
460,0.00027477488038130105
461,0.0002697015006560832
462,0.00026461074594408274
463,0.09989692270755768
464,0.0002943405124824494
465,0.00027374568162485957
466,0.00027347722789272666
467,0.003124495269730687
468,0.00027669075643643737
469,0.00027459420380182564
470,0.0046271830797195435
471,0.00027821632102131844
472,0.0012951289536431432
473,0.00027051681536249816
474,0.0002717288734856993
475,0.0002938627148978412
476,0.0003134538419544697
477,0.0003141125780530274
478,0.0014251534594222903
479,0.0002878628729376942
480,0.00037040215102024376
481,0.0002698445168789476
482,0.00043818363337777555
483,0.0002742446376942098
484,0.000280611973721534
485,0.000418472831370309
486,0.015632417052984238
487,0.005776485428214073
488,0.0007632436463609338
489,0.0003425877366680652
490,0.0005955106462351978
491,0.0003856437106151134
492,0.0008530135964974761
493,0.0002674978459253907
494,0.000613466661889106
495,0.0010433128336444497
496,0.00041943552787415683
497,0.00039437442319467664
